time,open,high,low,close,Volume,Volume MA
1594677600,1.44016,1.44337,1.4389,1.44031,559,555.1
1594692000,1.44034,1.4423,1.4385,1.44029,570,557.9
1594706400,1.44047,1.44455,1.4378,1.4389,580,559
1594720800,1.43866,1.44163,1.4355,1.4381,586,559.75
1594735200,1.43829,1.43976,1.4331,1.4342,577,559.3
1594749600,1.43436,1.43603,1.4325,1.43296,548,558.35
1594764000,1.43254,1.43254,1.42477,1.42673,560,557.2
1594778400,1.4264,1.4307,1.4264,1.42851,566,559.45
1594792800,1.4284,1.43048,1.4262,1.42858,580,561.55
1594807200,1.42846,1.42846,1.42075,1.42391,581,562.65
1594821600,1.42359,1.42936,1.4231,1.4292,581,562.45
1594836000,1.42926,1.42926,1.42521,1.42631,527,560.05
1594850400,1.42661,1.43019,1.4261,1.42936,560,559.4
1594864800,1.42797,1.43171,1.42797,1.42995,565,565.7
1594879200,1.4297,1.43396,1.4285,1.43396,589,566.7
1594893600,1.43383,1.43428,1.4276,1.42911,581,567.8
1594908000,1.4287,1.43474,1.4257,1.43417,583,568
1594922400,1.43444,1.43589,1.4334,1.43454,518,564.75
1594936800,1.43462,1.43472,1.4314,1.43201,544,564.1
1594951200,1.43197,1.43222,1.43,1.43205,568,566.15
1594965600,1.43199,1.43216,1.4297,1.43119,581,567.25
1594980000,1.43123,1.43379,1.4302,1.43186,575,567.5
1594994400,1.43174,1.43314,1.4283,1.42901,573,567.15
1595008800,1.42912,1.42958,1.4269,1.429,433,559.5
1595196000,1.42993,1.43382,1.4273,1.43274,557,558.5
1595210400,1.43306,1.43345,1.4296,1.43096,561,559.15
1595224800,1.43124,1.43232,1.4283,1.42988,576,559.95
1595239200,1.4295,1.43048,1.4271,1.42877,581,560.7
1595253600,1.4289,1.42902,1.4251,1.42655,554,559.4
1595268000,1.42649,1.42675,1.4243,1.42495,498,555.25
1595282400,1.4251,1.4251,1.4212,1.42346,535,552.95
1595296800,1.4232,1.42514,1.42037,1.42037,562,554.7
1595311200,1.42026,1.42112,1.4139,1.41468,582,555.8
1595325600,1.41461,1.41513,1.40667,1.40832,582,556.65
1595340000,1.40843,1.41004,1.4011,1.40163,585,556.45
1595354400,1.40152,1.40433,1.3988,1.40153,539,554.35
1595368800,1.4016,1.40332,1.3992,1.40162,557,553.05
1595383200,1.40137,1.40184,1.39795,1.39817,577,556
1595397600,1.39816,1.4058,1.3949,1.39902,588,558.2
1595412000,1.39919,1.40007,1.39239,1.39875,585,559.05
1595426400,1.3989,1.40181,1.39791,1.40126,573,558.65
1595440800,1.40127,1.40192,1.39878,1.40066,536,556.7
1595455200,1.40049,1.4016,1.39871,1.4009,567,556.4
1595469600,1.40096,1.40165,1.3971,1.39859,571,563.3
1595484000,1.39819,1.40164,1.39616,1.40052,572,564.05
1595498400,1.4004,1.40989,1.3998,1.40541,576,564.8
1595512800,1.40535,1.40759,1.4006,1.40662,588,565.4
1595527200,1.40663,1.40945,1.4062,1.40875,522,562.45
1595541600,1.40839,1.4094,1.4033,1.40491,572,563.35
1595556000,1.40552,1.41317,1.4049,1.41111,577,567.3
1595570400,1.4111,1.41405,1.4087,1.41235,593,570.2
1595584800,1.41254,1.41544,1.40956,1.41029,587,571.45
1595599200,1.4101,1.41181,1.4071,1.40852,581,571.4
1595613600,1.40884,1.40955,1.4067,1.4068,448,564.7
1595800800,1.40857,1.41061,1.4026,1.40302,577,564.3
1595815200,1.40321,1.40387,1.3994,1.40284,561,565.4
1595829600,1.40219,1.40443,1.3999,1.40209,584,566.75
1595844000,1.4018,1.40373,1.39857,1.39857,586,567.2
1595858400,1.3987,1.40271,1.398,1.40072,573,566.45
1595872800,1.4008,1.4008,1.3982,1.39892,524,563.4
1595887200,1.3989,1.3991,1.39331,1.39519,562,562.85
1595901600,1.39514,1.40243,1.3935,1.40039,582,565.15
1595916000,1.39989,1.40568,1.3987,1.40018,591,566.35
1595930400,1.40027,1.40276,1.39524,1.3995,579,566.75
1595944800,1.39935,1.40024,1.3948,1.39566,577,567
1595959200,1.39557,1.39775,1.3954,1.39706,537,565.05
1595973600,1.39649,1.39857,1.3933,1.39539,562,563.75
1595988000,1.3956,1.39692,1.3938,1.39546,559,565.6
1596002400,1.39535,1.39595,1.3899,1.39281,577,565.85
1596016800,1.39275,1.39561,1.3902,1.39175,585,566.25
1596031200,1.39171,1.39673,1.3904,1.39301,580,565.6
1596045600,1.39331,1.39681,1.3891,1.39057,548,563.65
1596060000,1.39055,1.39416,1.3902,1.39353,528,561
1596074400,1.39342,1.39772,1.3914,1.39718,568,567
1596088800,1.39649,1.40257,1.39649,1.39792,578,567.05
1596103200,1.3979,1.40124,1.39617,1.39951,586,568.3
1596117600,1.40031,1.40397,1.3942,1.39507,587,568.45
1596132000,1.39495,1.39515,1.3891,1.39078,542,566.25
1596146400,1.39076,1.39135,1.3849,1.3851,572,566.2
1596160800,1.38512,1.39005,1.3839,1.38621,579,568.95
1596175200,1.38603,1.39211,1.3831,1.39031,589,570.3
1596189600,1.39,1.39614,1.3887,1.39224,574,569.9
1596204000,1.39203,1.40097,1.3913,1.39956,586,569.65
1596218400,1.39943,1.40158,1.3988,1.3997,457,563.55
1596405600,1.40129,1.40444,1.3984,1.40082,581,563.75
1596420000,1.40119,1.40302,1.399,1.39955,535,563.65
1596434400,1.39936,1.40789,1.3992,1.40668,579,564.5
1596448800,1.40701,1.41285,1.4059,1.41164,578,565.45
1596463200,1.41166,1.41166,1.4043,1.40511,558,564.5
1596477600,1.40524,1.40544,1.40245,1.40383,514,560.95
1596492000,1.40316,1.40697,1.4025,1.40449,558,559.85
1596506400,1.40438,1.405,1.40089,1.40228,561,560.5
1596520800,1.40226,1.40406,1.3977,1.39959,589,563.55
1596535200,1.39943,1.40519,1.3984,1.40244,586,564.45
1596549600,1.40231,1.40231,1.3967,1.39775,580,564.55
1596564000,1.3976,1.39932,1.395,1.39667,528,561.65
1596578400,1.39644,1.39765,1.3919,1.39311,554,560
1596592800,1.39327,1.39353,1.3904,1.39279,546,560.2
1596607200,1.39251,1.39372,1.3843,1.38547,587,560.95
1596621600,1.38548,1.38756,1.38084,1.38215,590,561.5
1596636000,1.38211,1.3903,1.3819,1.38992,577,560.9
1596650400,1.3899,1.39104,1.3891,1.38964,506,557.5
1596664800,1.38995,1.39001,1.3862,1.38949,546,555.5
1596679200,1.38944,1.3918,1.3873,1.38745,571,561.2
1596693600,1.38776,1.39284,1.3852,1.39006,591,561.7
1596708000,1.39008,1.3936,1.38469,1.38539,581,564
1596722400,1.38534,1.38998,1.3808,1.38284,581,564.1
1596736800,1.38299,1.3835,1.381,1.38225,532,561.8
1596751200,1.38181,1.38537,1.3803,1.38337,561,561.95
1596765600,1.38334,1.38958,1.3829,1.38792,585,565.5
1596780000,1.38768,1.38794,1.38445,1.38709,584,566.8
1596794400,1.38717,1.39419,1.3848,1.39286,583,567.9
1596808800,1.39312,1.39941,1.3919,1.39763,582,567.55
1596823200,1.39777,1.39865,1.3961,1.3965,440,560.25
1597010400,1.39687,1.39893,1.3943,1.39532,562,559.35
1597024800,1.39542,1.39629,1.3941,1.39547,550,560.45
1597039200,1.39571,1.39896,1.39417,1.39802,540,559.75
1597053600,1.3974,1.40028,1.3917,1.39248,574,561.15
1597068000,1.39249,1.39748,1.3923,1.39718,575,560.55
1597082400,1.39717,1.39916,1.3966,1.39841,505,556.3
1597096800,1.39833,1.39923,1.3941,1.39475,539,554.4
1597111200,1.39444,1.39518,1.3913,1.39398,569,557.55
1597125600,1.3934,1.39737,1.3914,1.39317,584,559.45
1597140000,1.3929,1.3958,1.3907,1.39492,583,560.05
1597154400,1.3949,1.3978,1.3943,1.3963,584,559.7
1597168800,1.39631,1.40131,1.3959,1.39976,546,557.95
1597183200,1.3996,1.40259,1.398,1.40154,556,556.7
1597197600,1.40161,1.40637,1.40161,1.4046,570,558.6
1597212000,1.4049,1.4051,1.4004,1.40105,582,559.65
1597226400,1.40114,1.40392,1.3955,1.3987,579,559.35
1597240800,1.39925,1.39996,1.3933,1.39467,573,558.8
1597255200,1.3941,1.3969,1.3941,1.39628,535,556.4
1597269600,1.3957,1.39671,1.3911,1.39395,555,555.05
1597284000,1.39415,1.39612,1.3937,1.39507,573,561.7
1597298400,1.3947,1.39728,1.3937,1.39561,585,562.85
1597312800,1.39559,1.39711,1.3927,1.39351,583,564.5
1597327200,1.3929,1.39788,1.3921,1.39713,581,566.55
1597341600,1.39718,1.40117,1.3969,1.3986,534,564.55
1597356000,1.39876,1.40118,1.3975,1.40031,559,563.75
1597370400,1.40057,1.40178,1.3968,1.39686,557,566.35
1597384800,1.39737,1.40086,1.3958,1.3997,581,568.45
1597399200,1.3995,1.4001,1.3952,1.3955,574,568.7
1597413600,1.39536,1.39877,1.3934,1.3949,554,567.2
1597428000,1.39494,1.39499,1.3931,1.3938,434,559.75
1597615200,1.3935,1.39359,1.3893,1.39134,565,558.8
1597629600,1.39132,1.39364,1.3895,1.39272,532,558.1
1597644000,1.39232,1.3943,1.3903,1.39085,567,558.65
1597658400,1.39059,1.39247,1.3852,1.38669,580,559.15
1597672800,1.38658,1.38805,1.38352,1.3871,552,557.65
1597687200,1.38728,1.38762,1.3844,1.38614,493,553.35
1597701600,1.38623,1.38666,1.38287,1.38429,554,552.4
1597716000,1.38456,1.38684,1.3831,1.3839,564,553.85
1597730400,1.38409,1.38466,1.381,1.38279,574,554.8
1597744800,1.38274,1.38367,1.37646,1.37802,578,555.05
1597759200,1.37793,1.38555,1.3778,1.38126,571,554.35
1597773600,1.38125,1.38149,1.37948,1.3807,529,551.65
1597788000,1.38038,1.3812,1.3773,1.3812,542,549.7
1597802400,1.38146,1.38242,1.3787,1.37972,534,549.7
1597816800,1.38007,1.38028,1.374,1.37597,579,550.7
1597831200,1.37585,1.37825,1.3747,1.37785,572,551.45
1597845600,1.37776,1.38398,1.377,1.38253,567,550.75
1597860000,1.38257,1.39263,1.38179,1.39139,548,549.45
1597874400,1.39144,1.39526,1.3899,1.39328,559,549.7
1597888800,1.39372,1.39505,1.3911,1.39411,564,556.2
1597903200,1.39404,1.3992,1.3912,1.39695,581,557
1597917600,1.39674,1.40104,1.39418,1.39811,583,559.55
1597932000,1.39853,1.39915,1.3912,1.39225,577,560.05
1597946400,1.39208,1.39221,1.3883,1.39017,532,557.65
1597960800,1.39015,1.39019,1.38574,1.38861,548,557.45
1597975200,1.38854,1.38992,1.3873,1.38848,570,561.3
1597989600,1.38851,1.39428,1.38784,1.39134,590,563.1
1598004000,1.39145,1.39918,1.391,1.39904,587,564.25
1598018400,1.3993,1.4003,1.3955,1.39841,579,564.5
1598032800,1.39851,1.39873,1.395,1.3962,438,557.5
1598220000,1.39544,1.39769,1.3932,1.39379,560,556.95
1598234400,1.39377,1.39632,1.393,1.39326,551,558.05
1598248800,1.39317,1.39392,1.3903,1.39093,571,559.5
1598263200,1.3909,1.39323,1.3877,1.39323,578,561.7
1598277600,1.3933,1.39529,1.3917,1.39462,573,561.4
1598292000,1.39453,1.39756,1.3939,1.39553,503,557.95
1598306400,1.39571,1.39725,1.39223,1.39252,546,556.9
1598320800,1.3923,1.3955,1.39214,1.39398,564,557.7
1598335200,1.39397,1.39787,1.3927,1.39467,575,558.5
1598349600,1.39466,1.39472,1.3904,1.39213,556,558.1
1598364000,1.3915,1.39492,1.3915,1.39225,550,556.55
1598378400,1.39206,1.39219,1.389,1.38962,517,553.25
1598392800,1.38965,1.39022,1.3873,1.38815,537,551.25
1598407200,1.3883,1.39101,1.3878,1.39,551,552.2
1598421600,1.3897,1.39109,1.3868,1.38854,575,553.55
1598436000,1.38845,1.39105,1.38511,1.38575,571,553.6
1598450400,1.38604,1.38646,1.381,1.38186,573,552.75
1598464800,1.38219,1.38386,1.3811,1.38229,532,550
1598479200,1.38194,1.38292,1.3789,1.38245,554,548.75
1598493600,1.382,1.38316,1.3804,1.38185,541,553.9
1598508000,1.38178,1.38217,1.3764,1.37832,581,554.95
1598522400,1.37826,1.38311,1.3714,1.37981,576,556.2
1598536800,1.38066,1.38515,1.37564,1.378,589,557.1
1598551200,1.37784,1.3782,1.376,1.3769,518,554.1
1598565600,1.3769,1.37806,1.375,1.37528,562,553.55
1598580000,1.37499,1.37552,1.36996,1.36996,579,557.35
1598594400,1.36994,1.37104,1.3654,1.36764,577,558.9
1598608800,1.36744,1.36899,1.3603,1.36283,587,560.05
1598623200,1.3628,1.36457,1.35911,1.3617,571,559.85
1598637600,1.3616,1.36172,1.357,1.3571,449,554.5
1598824800,1.35755,1.36103,1.35463,1.35636,562,555.1
1598839200,1.3567,1.36152,1.3562,1.35978,549,556.7
1598853600,1.3598,1.36199,1.3584,1.35985,573,558.5
1598868000,1.35987,1.36024,1.356,1.35744,564,559.15
1598882400,1.35738,1.35745,1.35064,1.35308,576,559.2
1598896800,1.35287,1.35628,1.3522,1.35556,514,556.35
1598911200,1.35551,1.35698,1.3511,1.3513,563,555.85
1598925600,1.35134,1.35224,1.3485,1.34904,580,558.25
1598940000,1.34936,1.35507,1.349,1.35437,576,559.35
1598954400,1.35429,1.35592,1.3524,1.35466,586,561.6
1598968800,1.35459,1.35851,1.3541,1.35689,574,561.25
1598983200,1.35674,1.35831,1.3548,1.35567,529,558.9
1598997600,1.35567,1.36275,1.3544,1.36102,558,557.35
1599012000,1.36113,1.36171,1.35848,1.35848,559,559.4
1599026400,1.35842,1.36224,1.3574,1.36096,579,560.25
1599040800,1.36087,1.36912,1.36,1.3686,583,560.45
1599055200,1.36838,1.36939,1.3643,1.36569,582,560.7
1599069600,1.36586,1.367,1.3621,1.36279,527,557.7
1599084000,1.36286,1.36756,1.3624,1.36459,513,554.8
1599098400,1.36473,1.36889,1.36394,1.36862,572,560.95
1599112800,1.36838,1.3711,1.3659,1.37094,578,561.75
1599127200,1.37087,1.37318,1.3678,1.3696,582,563.4
1599141600,1.36945,1.3762,1.3689,1.37464,581,563.8
1599156000,1.37466,1.37587,1.3728,1.3747,532,562.2
1599170400,1.37491,1.37879,1.3736,1.3745,565,561.65
1599184800,1.3746,1.37628,1.3734,1.37541,560,563.95
1599199200,1.37509,1.3771,1.3706,1.37105,582,564.9
1599213600,1.37104,1.38173,1.37035,1.381,586,565.2
1599228000,1.38085,1.38425,1.37209,1.37235,584,565.6
1599242400,1.37253,1.3729,1.3698,1.3723,452,558.9
1599429600,1.37231,1.37449,1.37,1.37224,582,559.3
1599444000,1.37202,1.37419,1.37178,1.37372,562,560.95
1599458400,1.37356,1.37517,1.3715,1.37275,573,561.7
1599472800,1.3729,1.37478,1.3722,1.37303,559,561.7
1599487200,1.37294,1.37385,1.3721,1.37357,474,556.45
1599501600,1.37351,1.3742,1.3728,1.3734,476,551.1
1599516000,1.37395,1.3749,1.372,1.37418,537,548.85
1599530400,1.37403,1.37444,1.37193,1.37193,534,549.2
1599544800,1.37149,1.37896,1.3682,1.37851,585,552.8
1599559200,1.37868,1.38534,1.3769,1.38267,585,553.45
1599573600,1.38286,1.38436,1.3796,1.38118,588,553.95
1599588000,1.38115,1.3892,1.381,1.38874,540,551.85
1599602400,1.38827,1.39017,1.3845,1.38504,580,551.8
1599616800,1.385,1.38609,1.3827,1.38385,566,553.5
1599631200,1.38391,1.38755,1.3805,1.38175,578,554.15
1599645600,1.38172,1.38327,1.3739,1.37531,583,555.3
1599660000,1.37513,1.37566,1.37216,1.37482,568,554.6
1599674400,1.3746,1.37513,1.3723,1.37306,504,550.5
1599688800,1.3731,1.37674,1.3721,1.37533,539,548.25
1599703200,1.37529,1.37637,1.3731,1.37356,561,553.7
1599717600,1.37377,1.37613,1.3726,1.37496,575,553.35
1599732000,1.37503,1.37613,1.365,1.36681,574,553.95
1599746400,1.3663,1.37501,1.366,1.37356,587,554.65
1599760800,1.37379,1.37939,1.373,1.37787,505,551.95
1599775200,1.37766,1.37766,1.3744,1.3758,577,557.1
1599789600,1.37576,1.37581,1.3727,1.3733,559,561.25
1599804000,1.37353,1.37419,1.3695,1.37016,578,563.3
1599818400,1.3699,1.37253,1.3686,1.37177,575,565.35
1599832800,1.3718,1.37734,1.3704,1.37647,541,563.15
1599847200,1.37636,1.37659,1.3725,1.3728,440,555.9
1600034400,1.37282,1.37549,1.3716,1.37387,520,552.5
1600048800,1.3737,1.37398,1.3717,1.37237,555,553.25
1600063200,1.37231,1.37637,1.3715,1.37593,571,552.8
1600077600,1.37602,1.37618,1.3703,1.37155,580,553.5
1600092000,1.37131,1.37265,1.3688,1.37177,561,552.65
1600106400,1.37187,1.37224,1.3701,1.3714,492,548.1
1600120800,1.37144,1.37587,1.3685,1.36884,544,546.9
1600135200,1.36866,1.36891,1.3629,1.36447,555,549.45
1600149600,1.36446,1.36794,1.3637,1.36537,575,551.25
1600164000,1.36541,1.36613,1.3615,1.3654,569,551.65
1600178400,1.36543,1.37112,1.3652,1.36953,570,551.4
1600192800,1.36951,1.37015,1.3678,1.36939,496,547.5
1600207200,1.36923,1.37183,1.3677,1.36775,555,545.9
1600221600,1.36736,1.36808,1.3653,1.36754,553,548.3
1600236000,1.36751,1.36829,1.3628,1.36314,580,548.45
1600250400,1.36316,1.36579,1.3614,1.36437,579,549.45
1600264800,1.36444,1.37074,1.36134,1.36775,577,549.4
1600279200,1.36792,1.37361,1.36356,1.36906,537,547.5
1600293600,1.36885,1.37615,1.36775,1.3751,562,548.55
1600308000,1.37553,1.37785,1.3731,1.3738,575,555.3
1600322400,1.37408,1.37784,1.36886,1.36968,587,558.65
1600336800,1.3697,1.37355,1.3674,1.37067,585,560.15
1600351200,1.37033,1.37327,1.3691,1.37011,574,560.3
1600365600,1.36994,1.3701,1.36644,1.36765,464,554.5
1600380000,1.36776,1.36817,1.3633,1.36609,561,554.5
1600394400,1.366,1.36788,1.3647,1.36601,562,558
1600408800,1.36598,1.36942,1.3646,1.36825,581,559.85
1600423200,1.36838,1.37282,1.3668,1.37139,571,560.65
1600437600,1.37175,1.37175,1.3651,1.36941,583,561.05
1600452000,1.36948,1.37172,1.3676,1.371,446,554.9
1600639200,1.37022,1.37186,1.3674,1.36913,566,554.7
1600653600,1.36901,1.36901,1.365,1.36692,572,558.5
1600668000,1.36679,1.37648,1.3657,1.37615,590,560.25
1600682400,1.3759,1.38487,1.3749,1.3843,585,561.85
1600696800,1.3842,1.38864,1.38389,1.38659,585,562.1
1600711200,1.38657,1.38756,1.38294,1.38338,551,560.7
1600725600,1.38378,1.39004,1.3819,1.38607,562,559.95
1600740000,1.38611,1.38714,1.3834,1.38699,562,561.2
1600754400,1.38655,1.39287,1.38521,1.3867,581,562.15
1600768800,1.38649,1.38912,1.382,1.38824,588,562.8
1600783200,1.38843,1.39743,1.3864,1.39529,581,562.5
1600797600,1.39511,1.39569,1.3933,1.39472,520,559.25
1600812000,1.39466,1.4026,1.3927,1.40045,560,558.55
1600826400,1.4008,1.40501,1.3991,1.40138,577,564.2
1600840800,1.40141,1.40564,1.4013,1.40221,588,565.55
1600855200,1.40218,1.4078,1.4011,1.40739,581,566.5
1600869600,1.40731,1.4105,1.4052,1.40922,574,566.15
1600884000,1.40961,1.4145,1.4094,1.41308,542,564.7
1600898400,1.413,1.41693,1.4121,1.41664,566,563.85
1600912800,1.41666,1.42211,1.4154,1.42015,563,569.7
1600927200,1.41986,1.42254,1.4172,1.42144,561,569.45
1600941600,1.42129,1.42505,1.41749,1.42336,588,570.25
1600956000,1.42299,1.42475,1.414,1.41571,583,569.9
1600970400,1.41511,1.41976,1.4149,1.41909,535,567.4
1600984800,1.41863,1.41885,1.41579,1.41759,551,565.7
1600999200,1.4172,1.4178,1.4144,1.41625,564,566.35
1601013600,1.41605,1.41829,1.4107,1.41769,585,567.5
1601028000,1.41785,1.4241,1.4178,1.42331,587,568.75
1601042400,1.42332,1.42712,1.4227,1.42414,576,568.5
1601056800,1.42412,1.42416,1.4212,1.4225,452,561.7
1601244000,1.42125,1.4216,1.4174,1.41765,563,560.8
1601258400,1.41772,1.41874,1.4156,1.41835,562,562.9
1601272800,1.41862,1.42094,1.4168,1.41923,586,564.2
1601287200,1.41913,1.41954,1.4132,1.41645,584,564.55
1601301600,1.41659,1.41866,1.4139,1.4147,579,564.1
1601316000,1.41463,1.41518,1.413,1.41367,529,561.5
1601330400,1.41377,1.41415,1.4089,1.41231,553,560.45
1601344800,1.4122,1.41285,1.4104,1.41144,560,561.35
1601359200,1.41202,1.41309,1.4041,1.4045,584,562.25
1601373600,1.40444,1.40608,1.4009,1.40416,586,563.4
1601388000,1.40427,1.4079,1.4015,1.40248,587,564.7
1601402400,1.40247,1.40327,1.4006,1.40222,524,561.5
1601416800,1.40214,1.40225,1.3983,1.40085,539,559.3
1601431200,1.40143,1.40669,1.3996,1.40662,571,561.1
1601445600,1.40689,1.40803,1.4016,1.40459,582,562.65
1601460000,1.40456,1.40597,1.3993,1.40025,578,563.35
1601474400,1.40017,1.40111,1.3937,1.39417,587,563.45
1601488800,1.39487,1.39817,1.3933,1.39624,539,561.05
1601503200,1.39531,1.39738,1.3928,1.39361,555,560
1601517600,1.39329,1.39429,1.3904,1.39121,552,565
1601532000,1.39086,1.39349,1.3891,1.39043,577,565.7
1601546400,1.3906,1.39332,1.3869,1.39229,581,566.65
1601560800,1.39255,1.39597,1.39,1.39162,582,566.45
1601575200,1.39206,1.39436,1.3896,1.3909,534,563.95
1601589600,1.39131,1.39554,1.3904,1.39491,562,563.1
1601604000,1.39499,1.40147,1.3947,1.39997,563,564.8
1601618400,1.3995,1.40074,1.3934,1.39872,594,566.85
1601632800,1.39892,1.40035,1.395,1.39587,588,568.25
1601647200,1.39589,1.39947,1.3939,1.39784,573,567.7
1601661600,1.3978,1.398,1.39546,1.3955,439,560.35
1601848800,1.39456,1.39661,1.39036,1.3909,570,559.5
1601863200,1.3912,1.393,1.3902,1.39214,555,561.05
1601877600,1.39262,1.39592,1.3912,1.39163,575,562.85
1601892000,1.39206,1.39363,1.39,1.3912,577,563.15
1601906400,1.39106,1.39353,1.3901,1.3933,565,562.3
1601920800,1.39345,1.39413,1.3913,1.3924,523,559.55
1601935200,1.39228,1.39228,1.3896,1.391,563,558.35
1601949600,1.39097,1.39488,1.3871,1.39415,564,559.6
1601964000,1.39408,1.39895,1.3935,1.3972,579,560.8
1601978400,1.39746,1.39934,1.3945,1.3959,582,562.3
1601992800,1.39612,1.3996,1.3946,1.399,553,561.1
1602007200,1.39919,1.40851,1.3968,1.40768,546,559.35
1602021600,1.40742,1.40884,1.4048,1.40547,573,558.9
1602036000,1.40539,1.40546,1.40228,1.403,575,560.95
1602050400,1.40324,1.40343,1.3993,1.403,588,562.25
1602064800,1.40325,1.40411,1.3981,1.3999,579,563.05
1602079200,1.39989,1.40148,1.3987,1.39985,573,562
1602093600,1.39989,1.40165,1.39921,1.4002,504,557.8
1602108000,1.40025,1.40363,1.3996,1.4003,555,556.9
1602122400,1.40035,1.40136,1.3971,1.3974,552,562.55
1602136800,1.3976,1.39845,1.3945,1.39645,581,563.1
1602151200,1.39646,1.39778,1.3943,1.39664,574,564.05
1602165600,1.39651,1.39902,1.3947,1.3953,560,563.3
1602180000,1.39551,1.3961,1.3941,1.3945,498,559.35
1602194400,1.39451,1.39475,1.3918,1.3923,550,558.6
1602208800,1.39229,1.39339,1.3912,1.39291,559,560.4
1602223200,1.39292,1.39396,1.39,1.39121,582,561.35
1602237600,1.39126,1.3918,1.3842,1.3854,578,562.05
1602252000,1.38548,1.38562,1.381,1.3822,559,561.05
1602266400,1.3824,1.38249,1.3803,1.3804,399,551.9
1602453600,1.38311,1.3862,1.3821,1.3832,553,551.9
1602468000,1.38344,1.38468,1.3818,1.38293,548,552
1602482400,1.38308,1.38767,1.3823,1.38664,570,551.85
1602496800,1.38617,1.38768,1.3848,1.38633,573,551.75
1602511200,1.38618,1.38795,1.3852,1.38621,570,550.85
1602525600,1.38619,1.38767,1.3854,1.38687,510,547.4
1602540000,1.38683,1.39429,1.3864,1.39405,557,546.6
1602554400,1.39406,1.39542,1.3905,1.3915,561,549.45
1602568800,1.3916,1.39366,1.3881,1.38941,574,550.4
1602583200,1.38944,1.3966,1.3893,1.39516,568,551.2
1602597600,1.39508,1.39769,1.394,1.39745,576,550.95
1602612000,1.39763,1.39826,1.39571,1.39657,508,547.65
1602626400,1.39644,1.39772,1.3937,1.3953,554,547.35
1602640800,1.39543,1.39596,1.3933,1.39514,567,550.8
1602655200,1.39556,1.39739,1.39225,1.39292,590,552.8
1602669600,1.39278,1.39556,1.3904,1.3918,581,553.9
1602684000,1.39137,1.39764,1.3907,1.39534,576,553.6
1602698400,1.3952,1.39647,1.39427,1.39478,507,550.05
1602712800,1.39495,1.40254,1.3949,1.39974,576,550.9
1602727200,1.39976,1.40336,1.3996,1.40292,568,559.35
1602741600,1.40329,1.41475,1.4024,1.41154,583,560.85
1602756000,1.41168,1.41699,1.4104,1.41312,586,562.75
1602770400,1.4132,1.41608,1.4097,1.41072,575,563
1602784800,1.4107,1.41071,1.4082,1.40927,501,559.4
1602799200,1.40915,1.41307,1.4084,1.41199,546,558.2
1602813600,1.41183,1.41406,1.411,1.41259,560,560.7
1602828000,1.41267,1.4139,1.40934,1.41255,585,562.1
1602842400,1.41267,1.41366,1.4088,1.41196,577,562.9
1602856800,1.41192,1.41309,1.4097,1.41149,556,562
1602871200,1.4115,1.41289,1.4105,1.4127,409,554.05
1603058400,1.41308,1.41308,1.40659,1.40803,561,553.3
1603072800,1.40774,1.4115,1.40774,1.40925,533,554.55
1603087200,1.40954,1.41034,1.4058,1.40659,564,555.05
1603101600,1.40638,1.40929,1.4052,1.40777,562,554.8
1603116000,1.40818,1.41246,1.408,1.4122,563,553.45
1603130400,1.4123,1.41649,1.4114,1.41541,519,550.35
1603144800,1.41527,1.42056,1.4146,1.41999,536,548.35
1603159200,1.4198,1.42124,1.418,1.42006,557,550.85
1603173600,1.42054,1.42195,1.4185,1.41986,569,550.5
1603188000,1.4199,1.4241,1.4176,1.421,569,550.55
1603202400,1.4214,1.4214,1.4139,1.41497,568,549.8
1603216800,1.41503,1.41928,1.4136,1.41843,510,546
1603231200,1.41845,1.41874,1.41382,1.41488,545,544.5
1603245600,1.4145,1.41461,1.4116,1.41275,556,547.25
1603260000,1.41284,1.41408,1.4099,1.41209,590,549.45
1603274400,1.41207,1.41231,1.4058,1.406,573,550.1
1603288800,1.40584,1.40696,1.4009,1.40246,580,549.85
1603303200,1.4017,1.4058,1.4013,1.40541,507,546.35
1603317600,1.40495,1.41018,1.4042,1.40966,554,546.25
1603332000,1.40962,1.411,1.4074,1.4087,557,553.65
1603346400,1.40842,1.4095,1.4046,1.40824,584,554.8
1603360800,1.40825,1.4096,1.4049,1.40709,577,557
1603375200,1.40692,1.40976,1.4031,1.40473,575,557.55
1603389600,1.4047,1.40642,1.4039,1.40515,497,554.3
1603404000,1.40452,1.40613,1.4009,1.40346,558,554.05
1603418400,1.40349,1.40734,1.4029,1.40667,549,555.55
1603432800,1.40671,1.4077,1.3966,1.39866,576,557.55
1603447200,1.39865,1.40571,1.3972,1.40565,576,558.5
1603461600,1.40564,1.40798,1.4019,1.40285,558,557.95
1603476000,1.40286,1.40293,1.3994,1.4007,425,550.75
1603663200,1.40051,1.40508,1.39998,1.4041,574,551.05
1603677600,1.40447,1.40605,1.4028,1.4055,554,553.25
1603692000,1.40562,1.40751,1.40024,1.40099,573,554.65
1603706400,1.4012,1.40542,1.39912,1.4028,569,555.3
1603720800,1.40305,1.40703,1.4023,1.404,581,554.85
1603735200,1.40405,1.40487,1.4022,1.4042,539,553.15
1603749600,1.40407,1.40509,1.4018,1.40335,539,551.1
1603764000,1.40311,1.40311,1.4005,1.40153,561,553.8
1603778400,1.40134,1.40471,1.4001,1.4032,574,554.8
1603792800,1.40356,1.40395,1.4005,1.4025,574,555.65
